record_id,sheet,row_number,term,normalized_term,workbook_category,workbook_status,workbook_confidence,workbook_mapping,verification_disposition,reason,recommended_review_action
scryall-data-accumulation-R906,scryall_data_accumulation,906,Destroy target creature with flying,destroy target creature with flying,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R907,scryall_data_accumulation,907,"Creature destruction, mass (Destroy all)","creature destruction, mass (destroy all)",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R908,scryall_data_accumulation,908,Destroy all creatures controlled by one player,destroy all creatures controlled by one player,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R909,scryall_data_accumulation,909,Destroy all creatures with power 3+,destroy all creatures with power 3+,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R910,scryall_data_accumulation,910,"+N/+N (on creatures, repeatable)","+n/+n (on creatures, repeatable)",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R911,scryall_data_accumulation,911,"+N/+N (on creatures, single use)","+n/+n (on creatures, single use)",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R912,scryall_data_accumulation,912,+N/+N (on spells),+n/+n (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R913,scryall_data_accumulation,913,+N/+N (on Auras),+n/+n (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R914,scryall_data_accumulation,914,+N/+0 (on creatures),+n/+0 (on creatures),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R915,scryall_data_accumulation,915,+N/+0 (on spells),+n/+0 (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R916,scryall_data_accumulation,916,+N/+0 (on Auras),+n/+0 (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R917,scryall_data_accumulation,917,+N/-N (on creatures),+n/-n (on creatures),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R918,scryall_data_accumulation,918,+N/-N (on spells),+n/-n (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R919,scryall_data_accumulation,919,+N/-N (on Auras),+n/-n (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R920,scryall_data_accumulation,920,-N/+N (on creatures),-n/+n (on creatures),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R921,scryall_data_accumulation,921,-N/-N (on creatures),-n/-n (on creatures),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R922,scryall_data_accumulation,922,-N/-N (on spells),-n/-n (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R923,scryall_data_accumulation,923,-N/-N (on Auras),-n/-n (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R924,scryall_data_accumulation,924,-N/-0 (on spells),-n/-0 (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R925,scryall_data_accumulation,925,-N/-0 (on Auras),-n/-0 (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R926,scryall_data_accumulation,926,+0/+N (on creatures),+0/+n (on creatures),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R927,scryall_data_accumulation,927,+0/+N (on spells),+0/+n (on spells),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R928,scryall_data_accumulation,928,+0/+N (on Auras),+0/+n (on auras),Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R929,scryall_data_accumulation,929,"+N/+N to your team, one-shot","+n/+n to your team, one-shot",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R930,scryall_data_accumulation,930,"+N/+0 to your team, one-shot","+n/+0 to your team, one-shot",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R931,scryall_data_accumulation,931,"-N/-N to their team, one-shot","-n/-n to their team, one-shot",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R932,scryall_data_accumulation,932,"-N/-0 to their team, one-shot","-n/-0 to their team, one-shot",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R933,scryall_data_accumulation,933,"+N/+N to your team, ongoing","+n/+n to your team, ongoing",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R934,scryall_data_accumulation,934,"+N/+0 to your team, ongoing","+n/+0 to your team, ongoing",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R935,scryall_data_accumulation,935,"-N/-N to their team, ongoing","-n/-n to their team, ongoing",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R936,scryall_data_accumulation,936,"Creature sacrifice, forced repeatable","creature sacrifice, forced repeatable",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R937,scryall_data_accumulation,937,"""Curiosity""","""curiosity""",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R938,scryall_data_accumulation,938,Damage prevention,damage prevention,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R939,scryall_data_accumulation,939,Damage redirection,damage redirection,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R940,scryall_data_accumulation,940,"""Daunt""","""daunt""",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R941,scryall_data_accumulation,941,Deal damage when blocked,deal damage when blocked,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R942,scryall_data_accumulation,942,Deathtouch,deathtouch,Color Pie Ability,,,,AMBIGUOUS,Same normalized term has multiple legitimate workbook meanings or mappings.,Add context-sensitive Plain Reading disambiguation; do not select a global winner.
scryall-data-accumulation-R943,scryall_data_accumulation,943,Defender,defender,Color Pie Ability,,,,AMBIGUOUS,Same normalized term has multiple legitimate workbook meanings or mappings.,Add context-sensitive Plain Reading disambiguation; do not select a global winner.
scryall-data-accumulation-R944,scryall_data_accumulation,944,"""Devil's Deal"" permanents","""devil's deal"" permanents",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R945,scryall_data_accumulation,945,"Direct damage, single target","direct damage, single target",Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
scryall-data-accumulation-R946,scryall_data_accumulation,946,Direct damage to damaged creature,direct damage to damaged creature,Color Pie Ability,,,,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
