identity,raw_identity_id,claim_id,statement,semantic_role,canon_status,confidence,source_ids,source_types,evidence_locations,evidence_classification,public_claim_suitability,live_scoring_link
UR,izzet_league,claim_izzet_league_0014,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""The Blistercoils contain mizzium coils that generate copious and volatile mana. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""location or infrastructure evidence"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0015,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""The purpose of the Blistercoils beyond generating dangerous amounts of mana was stated as unknown. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""location or infrastructure evidence"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0016,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""The Boilerpits are underground passageways formed by intertwined high-pressure metal pipelines. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""location or infrastructure evidence"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0017,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""The Izzet have been criticized for using the Boilerpits to perform grand and risky experiments. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""location or infrastructure evidence"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0018,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""The Mizzium Foundry is the only place on Ravnica where mizzium alloy is smelted. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""location or infrastructure evidence"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0019,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""Chemisters are alchemists who forge mizzium and other elements into arcane tools. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""guild structure and institutional role"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0020,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""Chemisters experiment with new alloys, energies, and runic markings. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""guild structure and institutional role"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0021,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""Blastseekers are mages who wield and control arcane tools devised by chemisters. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""guild structure and institutional role"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0022,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""Izzet attendants record and organize information, acquire rare items or elements, and complete experiments, often under dangerous circumstances. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""guild structure and institutional role"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
UR,izzet_league,claim_izzet_league_0023,,substantive_claim,Confirmed Canon,High,"[""src_izzet_league_0002""]","[""Official Story""]","[{""source_id"":""src_izzet_league_0002"",""locator_type"":""official-source-record"",""locator"":""Planeswalker's Guide to Return to Ravnica: Part 2 — reviewed source record src_izzet_league_0002"",""bounded_paraphrase"":""Weirds are products of an Izzet experiment intended to combine opposing elemental types. Local source review summary: Primary official worldbuilding source for Izzet identity, mandate, Niv-Mizzet, internal court, key locations, roles, weirds, Interlocus, and attitudes toward other guilds."",""evidence_scope"":""guild structure and institutional role"",""interpretation_level"":""direct-source-support""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
